6	32	10	0.554828767933
6	33	1	0.656462260256
6	34	3	0.548689237491
6	35	8	0.271989224219
6	36	0	-0.33917837574
7	0	0	0.250139066415
7	10	7	0.142790568856
7	11	10	0.775293837653
7	16	4	-0.966140858401
7	16	9	-0.101924453941
7	18	6	0.364520113556
7	21	2	-0.0114067266828
7	22	9	-0.171489292378
7	23	1	0.166095634894
7	24	4	0.537735897784
7	25	2	0.748243960786
7	27	5	0.475323925898
7	30	10	-0.288213940401
7	31	3	-0.819026428036
8	5	0	0.356189472058
8	5	10	-0.77812678913
8	11	1	0.262868335533
8	15	2	0.189621249042
8	17	10	-0.172356544452
8	25	7	0.97852707235
8	27	0	-0.931132644092
8	27	6	0.078917889748
8	32	5	-0.0197248238534
8	35	6	-0.20556074235
9	0	6	0.798288881715
9	1	1	0.646602163822
9	1	6	-0.927645512513
9	2	0	0.631625090349
9	2	9	-0.0284387782854
9	3	4	-0.9560196789
9	4	8	-0.600497120104
9	4	9	0.887190954343
9	5	2	-0.842490055448
9	6	0	0.21227911481
9	7	1	-0.878691952573
9	7	10	0.985536716145
9	8	1	-0.60727835668
9	9	5	-0.801131172175
9	10	4	0.532668540145
9	13	3	-0.437811320246
9	21	4	-0.61406181209
9	30	2	-0.623922193026
9	30	9	-0.241094306913
9	32	8	0.370747369256
9	33	6	-0.100375387812
9	35	10	-0.970383382802
10	0	0	0.547016358289
10	0	2	-0.269946278987
10	0	3	-0.357280483687
10	1	1	-0.393975537413
10	1	7	0.00583126377282
10	1	8	0.166687140357
10	2	1	-0.302000055687
10	2	3	0.960002023336
10	2	4	-0.6347758601
10	2	5	0.9328038535
10	3	2	-0.571118595939
10	3	3	-0.610046654382
10	3	6	-0.358199417625
10	4	5	0.370376750596
10	4	6	0.507904690575
10	5	5	-0.815718524038
10	5	8	0.634999867996
10	5	10	-0.571304734216
10	6	1	-0.329733812495
10	6	2	0.318062810761
10	6	7	0.23535265377
10	6	8	0.910035234681
10	7	4	-0.1601359814
10	7	5	-0.320542842815
10	7	8	0.486735150271
10	8	3	-0.142280920863
10	8	8	-0.495810506147
10	9	0	0.536732078173
10	9	1	0.147088091283
10	9	2	-0.159038155976
10	9	4	-0.209877067478
10	9	6	-0.712098031361
10	9	7	-0.119507898273
10	10	4	0.0199464936064
10	10	5	0.0468141572785
10	10	6	-0.67675239818
10	10	9	-0.399473427583
10	10	10	-0.243242667508
10	11	3	-0.846809501954
10	11	5	-0.470451197813
10	12	2	-0.867516091593
10	12	4	0.156191048427
10	12	6	-0.127783665264
10	12	9	-0.403415515972
10	13	4	0.857325695888
10	13	7	-0.901251096138
10	13	10	0.764954760289
10	14	0	0.178276655896
10	14	3	0.499622196185
10	14	5	-0.786212396181
10	14	7	-0.127675375816
10	14	8	0.232039291664
10	15	2	-0.309338802723
10	15	3	0.200888040011
10	15	7	0.53349037728
10	16	1	-0.578705616163
10	16	2	-0.813397584889
10	16	5	0.244515210443
10	16	8	-0.492260081431
10	17	1	0.639189635904
10	18	5	-0.702495684715
10	18	8	-0.442422497031
10	19	5	0.0830812217143
10	19	9	0.44125927303
10	20	4	0.798380920558
10	20	7	0.696125268227
10	20	8	0.325186587712
10	20	9	0.314290905058
10	21	5	-0.439165327029
10	21	9	0.170211841354
10	22	6	0.692801245828
10	23	1	-0.517510839922
10	23	6	0.64475526071
10	24	0	0.846487625499
10	24	1	-0.589634549202
10	24	3	-0.87999729053
10	24	5	0.504167017859
10	25	6	0.075868095984
10	26	0	-0.749834962543
10	26	5	-0.881086204392
10	26	6	0.712524036109
10	26	9	-0.661942120433
10	26	10	0.321908587715
10	27	3	-0.190695772525
10	27	4	0.245695315007
10	27	6	-0.0608226733043
10	28	4	0.754438816103
10	28	7	0.698790662168
10	29	1	-0.861115831817
10	29	5	0.499987154981
10	29	6	0.999504651571
10	29	10	-0.416501837679
10	30	6	-0.0820326659621
10	30	8	0.145508570893
10	31	0	0.234468722507
10	31	1	0.09938995376
10	32	4	0.215950198473
10	32	9	-0.979293912994
10	33	1	-0.328128997889
10	33	3	-0.607318068067
10	34	1	0.527754056863
10	34	3	-0.900875758763
10	34	8	0.419877768303
10	35	5	-0.46304136853
10	35	8	0.598298404976
10	35	9	-0.75441430816
10	36	3	0.0214612425245
